"","Date","Pool","Number of Blocks","Percentage of Blocks"
"12883",2013-10-27,"DeepBit",1,0.549450549450549
"12884",2013-10-28,"BTC Guild",60,33.5195530726257
"12885",2013-10-28,"GHash.IO",44,24.5810055865922
"12886",2013-10-28,"Mineb.tc",2,1.11731843575419
"12887",2013-10-28,"Eligius",22,12.2905027932961
"12888",2013-10-28,"For Pierce and Paul",5,2.79329608938547
"12889",2013-10-28,"BitMinter",10,5.58659217877095
"12890",2013-10-28,"Unknown",8,4.46927374301676
"12891",2013-10-28,"500TH Mine",3,1.67597765363128
"12892",2013-10-28,"Slush",5,2.79329608938547
"12893",2013-10-28,"EclipseMC",7,3.91061452513966
"12894",2013-10-28,"HHTT",1,0.558659217877095
"12895",2013-10-28,"Bitparking",1,0.558659217877095
"12896",2013-10-28,"Itzod",2,1.11731843575419
"12897",2013-10-28,"Ozcoin",1,0.558659217877095
"12898",2013-10-28,"Discus Fish",2,1.11731843575419
"12899",2013-10-28,"ASICMiner",4,2.23463687150838
"12900",2013-10-28,"GIVE-ME-COINS",1,0.558659217877095
"12901",2013-10-28,"CloudHashing",1,0.558659217877095
"12902",2013-10-29,"Eligius",23,13.1428571428571
"12903",2013-10-29,"GHash.IO",48,27.4285714285714
"12904",2013-10-29,"BTC Guild",47,26.8571428571429
"12905",2013-10-29,"Slush",10,5.71428571428571
"12906",2013-10-29,"CloudHashing",2,1.14285714285714
"12907",2013-10-29,"BitMinter",10,5.71428571428571
"12908",2013-10-29,"Mineb.tc",7,4
"12909",2013-10-29,"For Pierce and Paul",6,3.42857142857143
"12910",2013-10-29,"EclipseMC",3,1.71428571428571
"12911",2013-10-29,"Discus Fish",1,0.571428571428571
"12912",2013-10-29,"Unknown",8,4.57142857142857
"12913",2013-10-29,"500TH Mine",3,1.71428571428571
"12914",2013-10-29,"p2Pool",1,0.571428571428571
"12915",2013-10-29,"Triplemining",1,0.571428571428571
"12916",2013-10-29,"Ozcoin",2,1.14285714285714
"12917",2013-10-29,"ASICMiner",3,1.71428571428571
"12918",2013-10-30,"Mineb.tc",4,2.5
"12919",2013-10-30,"GHash.IO",39,24.375
"12920",2013-10-30,"BTC Guild",43,26.875
"12921",2013-10-30,"For Pierce and Paul",8,5
"12922",2013-10-30,"BitMinter",9,5.625
"12923",2013-10-30,"Slush",10,6.25
"12924",2013-10-30,"Unknown",7,4.375
"12925",2013-10-30,"Eligius",15,9.375
"12926",2013-10-30,"500TH Mine",5,3.125
"12927",2013-10-30,"Alydian5335",1,0.625
"12928",2013-10-30,"CloudHashing",5,3.125
"12929",2013-10-30,"ASICMiner",3,1.875
"12930",2013-10-30,"Ozcoin",1,0.625
"12931",2013-10-30,"Discus Fish",1,0.625
"12932",2013-10-30,"EclipseMC",3,1.875
"12933",2013-10-30,"Triplemining",1,0.625
"12934",2013-10-30,"p2Pool",2,1.25
"12935",2013-10-30,"Bitparking",1,0.625
"12936",2013-10-30,"BTCDig",1,0.625
"12937",2013-10-30,"Polmine",1,0.625
"12938",2013-10-31,"Eligius",25,12.8205128205128
"12939",2013-10-31,"BitMinter",14,7.17948717948718
"12940",2013-10-31,"Slush",11,5.64102564102564
"12941",2013-10-31,"BTC Guild",73,37.4358974358974
"12942",2013-10-31,"HHTT",2,1.02564102564103
"12943",2013-10-31,"Mineb.tc",4,2.05128205128205
"12944",2013-10-31,"GHash.IO",30,15.3846153846154
"12945",2013-10-31,"Unknown",8,4.1025641025641
"12946",2013-10-31,"Bitparking",1,0.512820512820513
"12947",2013-10-31,"EclipseMC",3,1.53846153846154
"12948",2013-10-31,"500TH Mine",4,2.05128205128205
"12949",2013-10-31,"Discus Fish",4,2.05128205128205
"12950",2013-10-31,"p2Pool",3,1.53846153846154
"12951",2013-10-31,"ASICMiner",1,0.512820512820513
"12952",2013-10-31,"CloudHashing",7,3.58974358974359
"12953",2013-10-31,"For Pierce and Paul",3,1.53846153846154
"12954",2013-10-31,"BTCDig",1,0.512820512820513
"12955",2013-10-31,"Polmine",1,0.512820512820513
"12956",2013-11-01,"GHash.IO",42,19.9052132701422
"12957",2013-11-01,"500TH Mine",6,2.8436018957346
"12958",2013-11-01,"Eligius",25,11.8483412322275
"12959",2013-11-01,"BTC Guild",66,31.2796208530806
"12960",2013-11-01,"Slush",12,5.68720379146919
"12961",2013-11-01,"ASICMiner",3,1.4218009478673
"12962",2013-11-01,"BitMinter",12,5.68720379146919
"12963",2013-11-01,"For Pierce and Paul",10,4.739336492891
"12964",2013-11-01,"Itzod",2,0.947867298578199
"12965",2013-11-01,"Polmine",1,0.4739336492891
"12966",2013-11-01,"EclipseMC",7,3.3175355450237
"12967",2013-11-01,"Mineb.tc",8,3.7914691943128
"12968",2013-11-01,"Unknown",10,4.739336492891
"12969",2013-11-01,"GIVE-ME-COINS",1,0.4739336492891
"12970",2013-11-01,"CloudHashing",4,1.8957345971564
"12971",2013-11-01,"Discus Fish",1,0.4739336492891
"12972",2013-11-01,"Alydian5335",1,0.4739336492891
"12973",2013-11-02,"DeepBit",1,0.480769230769231
"12974",2013-11-02,"BTC Guild",62,29.8076923076923
"12975",2013-11-02,"GHash.IO",56,26.9230769230769
"12976",2013-11-02,"Eligius",25,12.0192307692308
"12977",2013-11-02,"HHTT",3,1.44230769230769
"12978",2013-11-02,"Unknown",5,2.40384615384615
"12979",2013-11-02,"Slush",9,4.32692307692308
"12980",2013-11-02,"EclipseMC",5,2.40384615384615
"12981",2013-11-02,"Mineb.tc",7,3.36538461538462
"12982",2013-11-02,"For Pierce and Paul",8,3.84615384615385
"12983",2013-11-02,"BitMinter",11,5.28846153846154
"12984",2013-11-02,"500TH Mine",5,2.40384615384615
"12985",2013-11-02,"Discus Fish",1,0.480769230769231
"12986",2013-11-02,"Alydian5335",1,0.480769230769231
"12987",2013-11-02,"ASICMiner",4,1.92307692307692
"12988",2013-11-02,"Itzod",2,0.961538461538462
"12989",2013-11-02,"CloudHashing",2,0.961538461538462
"12990",2013-11-02,"p2Pool",1,0.480769230769231
"12991",2013-11-03,"BTC Guild",55,27.2277227722772
"12992",2013-11-03,"Eligius",26,12.8712871287129
"12993",2013-11-03,"Slush",21,10.3960396039604
"12994",2013-11-03,"BitMinter",12,5.94059405940594
"12995",2013-11-03,"GHash.IO",44,21.7821782178218
"12996",2013-11-03,"p2Pool",4,1.98019801980198
"12997",2013-11-03,"CloudHashing",10,4.95049504950495
"12998",2013-11-03,"Unknown",2,0.99009900990099
"12999",2013-11-03,"HHTT",4,1.98019801980198
"13000",2013-11-03,"Mineb.tc",3,1.48514851485149
"13001",2013-11-03,"ASICMiner",1,0.495049504950495
"13002",2013-11-03,"Ozcoin",1,0.495049504950495
"13003",2013-11-03,"Itzod",1,0.495049504950495
"13004",2013-11-03,"Bitparking",1,0.495049504950495
"13005",2013-11-03,"For Pierce and Paul",4,1.98019801980198
"13006",2013-11-03,"500TH Mine",7,3.46534653465347
"13007",2013-11-03,"Discus Fish",2,0.99009900990099
"13008",2013-11-03,"EclipseMC",2,0.99009900990099
"13009",2013-11-03,"Polmine",2,0.99009900990099
"13010",2013-11-04,"500TH Mine",4,2.08333333333333
"13011",2013-11-04,"GHash.IO",43,22.3958333333333
"13012",2013-11-04,"Eligius",30,15.625
"13013",2013-11-04,"BTC Guild",58,30.2083333333333
"13014",2013-11-04,"Mineb.tc",5,2.60416666666667
"13015",2013-11-04,"Itzod",2,1.04166666666667
"13016",2013-11-04,"BitMinter",10,5.20833333333333
"13017",2013-11-04,"For Pierce and Paul",4,2.08333333333333
"13018",2013-11-04,"CloudHashing",4,2.08333333333333
"13019",2013-11-04,"p2Pool",2,1.04166666666667
"13020",2013-11-04,"Unknown",6,3.125
"13021",2013-11-04,"Discus Fish",1,0.520833333333333
"13022",2013-11-04,"Slush",10,5.20833333333333
"13023",2013-11-04,"Bitparking",1,0.520833333333333
"13024",2013-11-04,"Alydian5335",2,1.04166666666667
"13025",2013-11-04,"Ozcoin",2,1.04166666666667
"13026",2013-11-04,"EclipseMC",5,2.60416666666667
"13027",2013-11-04,"ASICMiner",2,1.04166666666667
"13028",2013-11-04,"Polmine",1,0.520833333333333
"13029",2013-11-05,"HHTT",4,2.05128205128205
"13030",2013-11-05,"BTC Guild",46,23.5897435897436
"13031",2013-11-05,"Eligius",37,18.974358974359
"13032",2013-11-05,"Slush",13,6.66666666666667
"13033",2013-11-05,"GHash.IO",40,20.5128205128205
"13034",2013-11-05,"For Pierce and Paul",10,5.12820512820513
"13035",2013-11-05,"CloudHashing",6,3.07692307692308
"13036",2013-11-05,"Mineb.tc",6,3.07692307692308
"13037",2013-11-05,"ASICMiner",3,1.53846153846154
"13038",2013-11-05,"BitMinter",9,4.61538461538462
"13039",2013-11-05,"Unknown",8,4.1025641025641
"13040",2013-11-05,"p2Pool",2,1.02564102564103
"13041",2013-11-05,"Discus Fish",2,1.02564102564103
"13042",2013-11-05,"500TH Mine",2,1.02564102564103
"13043",2013-11-05,"EclipseMC",2,1.02564102564103
"13044",2013-11-05,"BTCDig",1,0.512820512820513
"13045",2013-11-05,"Polmine",2,1.02564102564103
"13046",2013-11-05,"GIVE-ME-COINS",1,0.512820512820513
"13047",2013-11-05,"Itzod",1,0.512820512820513
"13048",2013-11-06,"GHash.IO",29,16.6666666666667
"13049",2013-11-06,"Mineb.tc",8,4.59770114942529
"13050",2013-11-06,"BTC Guild",61,35.0574712643678
"13051",2013-11-06,"For Pierce and Paul",7,4.02298850574713
"13052",2013-11-06,"BitMinter",7,4.02298850574713
"13053",2013-11-06,"Slush",13,7.47126436781609
"13054",2013-11-06,"p2Pool",1,0.574712643678161
"13055",2013-11-06,"HHTT",5,2.8735632183908
"13056",2013-11-06,"Polmine",1,0.574712643678161
"13057",2013-11-06,"Eligius",25,14.367816091954
"13058",2013-11-06,"Unknown",6,3.44827586206897
"13059",2013-11-06,"Triplemining",1,0.574712643678161
"13060",2013-11-06,"Itzod",1,0.574712643678161
"13061",2013-11-06,"500TH Mine",3,1.72413793103448
"13062",2013-11-06,"EclipseMC",2,1.14942528735632
"13063",2013-11-06,"Alydian5335",2,1.14942528735632
"13064",2013-11-06,"GIVE-ME-COINS",1,0.574712643678161
"13065",2013-11-06,"ASICMiner",1,0.574712643678161
"13066",2013-11-07,"BTC Guild",45,27.6073619631902
"13067",2013-11-07,"ASICMiner",2,1.22699386503067
"13068",2013-11-07,"p2Pool",4,2.45398773006135
"13069",2013-11-07,"GHash.IO",38,23.3128834355828
"13070",2013-11-07,"BitMinter",10,6.13496932515337
"13071",2013-11-07,"Unknown",6,3.68098159509202
"13072",2013-11-07,"BTCDig",2,1.22699386503067
"13073",2013-11-07,"For Pierce and Paul",5,3.06748466257669
"13074",2013-11-07,"Slush",8,4.9079754601227
"13075",2013-11-07,"Eligius",23,14.1104294478528
"13076",2013-11-07,"500TH Mine",1,0.613496932515337
"13077",2013-11-07,"HHTT",5,3.06748466257669
"13078",2013-11-07,"EclipseMC",7,4.29447852760736
"13079",2013-11-07,"Itzod",1,0.613496932515337
"13080",2013-11-07,"Bitparking",1,0.613496932515337
"13081",2013-11-07,"Mineb.tc",2,1.22699386503067
"13082",2013-11-07,"CloudHashing",2,1.22699386503067
"13083",2013-11-07,"Ozcoin",1,0.613496932515337
"13084",2013-11-08,"Eligius",25,17.3611111111111
"13085",2013-11-08,"BTC Guild",30,20.8333333333333
"13086",2013-11-08,"BitMinter",14,9.72222222222222
"13087",2013-11-08,"Mineb.tc",3,2.08333333333333
"13088",2013-11-08,"For Pierce and Paul",5,3.47222222222222
"13089",2013-11-08,"GHash.IO",35,24.3055555555556
"13090",2013-11-08,"EclipseMC",2,1.38888888888889
"13091",2013-11-08,"500TH Mine",4,2.77777777777778
"13092",2013-11-08,"Itzod",2,1.38888888888889
"13093",2013-11-08,"CloudHashing",2,1.38888888888889
"13094",2013-11-08,"Bitparking",2,1.38888888888889
"13095",2013-11-08,"GIVE-ME-COINS",1,0.694444444444444
"13096",2013-11-08,"Slush",8,5.55555555555556
"13097",2013-11-08,"p2Pool",2,1.38888888888889
"13098",2013-11-08,"Discus Fish",3,2.08333333333333
"13099",2013-11-08,"Unknown",4,2.77777777777778
"13100",2013-11-08,"Polmine",1,0.694444444444444
"13101",2013-11-08,"Alydian5335",1,0.694444444444444
"13102",2013-11-09,"GHash.IO",33,24.6268656716418
"13103",2013-11-09,"Eligius",20,14.9253731343284
"13104",2013-11-09,"BitMinter",12,8.95522388059701
"13105",2013-11-09,"EclipseMC",5,3.73134328358209
"13106",2013-11-09,"BTC Guild",36,26.865671641791
"13107",2013-11-09,"Ozcoin",1,0.746268656716418
"13108",2013-11-09,"Discus Fish",6,4.47761194029851
"13109",2013-11-09,"Bitparking",1,0.746268656716418
"13110",2013-11-09,"Slush",9,6.71641791044776
"13111",2013-11-09,"Alydian5335",1,0.746268656716418
"13112",2013-11-09,"For Pierce and Paul",6,4.47761194029851
"13113",2013-11-09,"HHTT",2,1.49253731343284
"13114",2013-11-09,"ASICMiner",1,0.746268656716418
"13115",2013-11-09,"CloudHashing",1,0.746268656716418
"13116",2013-11-10,"GHash.IO",39,26.3513513513513
"13117",2013-11-10,"BTC Guild",55,37.1621621621622
"13118",2013-11-10,"Slush",11,7.43243243243243
"13119",2013-11-10,"For Pierce and Paul",5,3.37837837837838
"13120",2013-11-10,"Eligius",8,5.40540540540541
"13121",2013-11-10,"BitMinter",8,5.40540540540541
"13122",2013-11-10,"EclipseMC",3,2.02702702702703
"13123",2013-11-10,"GIVE-ME-COINS",1,0.675675675675676
"13124",2013-11-10,"Mineb.tc",1,0.675675675675676
"13125",2013-11-10,"HHTT",3,2.02702702702703
"13126",2013-11-10,"ASICMiner",5,3.37837837837838
"13127",2013-11-10,"p2Pool",5,3.37837837837838
"13128",2013-11-10,"Unknown",1,0.675675675675676
"13129",2013-11-10,"CloudHashing",2,1.35135135135135
"13130",2013-11-10,"Polmine",1,0.675675675675676
"13131",2013-11-11,"BTC Guild",53,30.9941520467836
"13132",2013-11-11,"Slush",10,5.84795321637427
"13133",2013-11-11,"Mineb.tc",8,4.67836257309941
"13134",2013-11-11,"500TH Mine",5,2.92397660818713
"13135",2013-11-11,"Discus Fish",3,1.75438596491228
"13136",2013-11-11,"Ozcoin",2,1.16959064327485
"13137",2013-11-11,"GHash.IO",30,17.5438596491228
"13138",2013-11-11,"Eligius",24,14.0350877192982
"13139",2013-11-11,"ASICMiner",3,1.75438596491228
"13140",2013-11-11,"Bitparking",1,0.584795321637427
"13141",2013-11-11,"For Pierce and Paul",5,2.92397660818713
"13142",2013-11-11,"EclipseMC",5,2.92397660818713
"13143",2013-11-11,"Itzod",5,2.92397660818713
"13144",2013-11-11,"BTCDig",2,1.16959064327485
"13145",2013-11-11,"Unknown",2,1.16959064327485
"13146",2013-11-11,"CloudHashing",3,1.75438596491228
"13147",2013-11-11,"BitMinter",7,4.09356725146199
"13148",2013-11-11,"Polmine",1,0.584795321637427
"13149",2013-11-11,"p2Pool",2,1.16959064327485
"13150",2013-11-12,"BTC Guild",64,34.2245989304813
"13151",2013-11-12,"For Pierce and Paul",5,2.67379679144385
"13152",2013-11-12,"Slush",12,6.41711229946524
"13153",2013-11-12,"EclipseMC",8,4.27807486631016
"13154",2013-11-12,"CloudHashing",3,1.60427807486631
"13155",2013-11-12,"BitMinter",13,6.95187165775401
"13156",2013-11-12,"Eligius",25,13.3689839572193
"13157",2013-11-12,"GHash.IO",35,18.716577540107
"13158",2013-11-12,"ASICMiner",4,2.13903743315508
"13159",2013-11-12,"Unknown",3,1.60427807486631
"13160",2013-11-12,"500TH Mine",3,1.60427807486631
"13161",2013-11-12,"Discus Fish",6,3.20855614973262
"13162",2013-11-12,"Mineb.tc",3,1.60427807486631
"13163",2013-11-12,"Polmine",1,0.53475935828877
"13164",2013-11-12,"HHTT",1,0.53475935828877
"13165",2013-11-12,"Itzod",1,0.53475935828877
"13166",2013-11-13,"HHTT",1,0.497512437810945
"13167",2013-11-13,"Discus Fish",4,1.99004975124378
"13168",2013-11-13,"BTC Guild",48,23.8805970149254
"13169",2013-11-13,"BitMinter",16,7.96019900497512
"13170",2013-11-13,"500TH Mine",5,2.48756218905473
"13171",2013-11-13,"Eligius",29,14.4278606965174
"13172",2013-11-13,"GHash.IO",60,29.8507462686567
"13173",2013-11-13,"CloudHashing",7,3.48258706467662
"13174",2013-11-13,"For Pierce and Paul",5,2.48756218905473
"13175",2013-11-13,"Slush",7,3.48258706467662
"13176",2013-11-13,"ASICMiner",2,0.995024875621891
"13177",2013-11-13,"Mineb.tc",5,2.48756218905473
"13178",2013-11-13,"p2Pool",4,1.99004975124378
"13179",2013-11-13,"EclipseMC",3,1.49253731343284
"13180",2013-11-13,"Triplemining",2,0.995024875621891
"13181",2013-11-13,"Itzod",1,0.497512437810945
"13182",2013-11-13,"Unknown",1,0.497512437810945
"13183",2013-11-13,"50BTC.com",1,0.497512437810945
"13184",2013-11-14,"Slush",16,9.52380952380952
"13185",2013-11-14,"GHash.IO",43,25.5952380952381
"13186",2013-11-14,"BTC Guild",45,26.7857142857143
"13187",2013-11-14,"Eligius",19,11.3095238095238
"13188",2013-11-14,"For Pierce and Paul",7,4.16666666666667
"13189",2013-11-14,"CloudHashing",4,2.38095238095238
"13190",2013-11-14,"BitMinter",5,2.97619047619048
"13191",2013-11-14,"Ozcoin",1,0.595238095238095
"13192",2013-11-14,"EclipseMC",5,2.97619047619048
"13193",2013-11-14,"Unknown",5,2.97619047619048
"13194",2013-11-14,"500TH Mine",4,2.38095238095238
"13195",2013-11-14,"Mineb.tc",5,2.97619047619048
"13196",2013-11-14,"Discus Fish",3,1.78571428571429
"13197",2013-11-14,"Itzod",3,1.78571428571429
"13198",2013-11-14,"GIVE-ME-COINS",1,0.595238095238095
"13199",2013-11-14,"ASICMiner",2,1.19047619047619
"13200",2013-11-15,"BTC Guild",54,29.5081967213115
"13201",2013-11-15,"BitMinter",15,8.19672131147541
"13202",2013-11-15,"GHash.IO",38,20.7650273224044
"13203",2013-11-15,"Unknown",6,3.27868852459016
"13204",2013-11-15,"For Pierce and Paul",6,3.27868852459016
"13205",2013-11-15,"500TH Mine",4,2.18579234972678
"13206",2013-11-15,"Eligius",28,15.3005464480874
"13207",2013-11-15,"Slush",13,7.10382513661202
"13208",2013-11-15,"CloudHashing",4,2.18579234972678
"13209",2013-11-15,"Discus Fish",5,2.73224043715847
"13210",2013-11-15,"Polmine",1,0.546448087431694
"13211",2013-11-15,"ASICMiner",1,0.546448087431694
"13212",2013-11-15,"Mineb.tc",1,0.546448087431694
"13213",2013-11-15,"EclipseMC",3,1.63934426229508
"13214",2013-11-15,"HHTT",2,1.09289617486339
"13215",2013-11-15,"p2Pool",1,0.546448087431694
"13216",2013-11-15,"Ozcoin",1,0.546448087431694
"13217",2013-11-16,"Slush",11,6.62650602409639
"13218",2013-11-16,"For Pierce and Paul",5,3.01204819277108
"13219",2013-11-16,"500TH Mine",8,4.81927710843374
"13220",2013-11-16,"GHash.IO",45,27.1084337349398
"13221",2013-11-16,"p2Pool",2,1.20481927710843
"13222",2013-11-16,"BTC Guild",35,21.0843373493976
"13223",2013-11-16,"BitMinter",14,8.43373493975904
"13224",2013-11-16,"ASICMiner",2,1.20481927710843
"13225",2013-11-16,"EclipseMC",8,4.81927710843374
"13226",2013-11-16,"Unknown",5,3.01204819277108
"13227",2013-11-16,"CloudHashing",4,2.40963855421687
"13228",2013-11-16,"Eligius",21,12.6506024096386
"13229",2013-11-16,"Ozcoin",1,0.602409638554217
"13230",2013-11-16,"Mineb.tc",3,1.80722891566265
"13231",2013-11-16,"HHTT",1,0.602409638554217
"13232",2013-11-16,"Bitparking",1,0.602409638554217
"13233",2013-11-17,"BTC Guild",50,25.7731958762887
"13234",2013-11-17,"GHash.IO",55,28.3505154639175
"13235",2013-11-17,"HHTT",3,1.54639175257732
"13236",2013-11-17,"p2Pool",3,1.54639175257732
"13237",2013-11-17,"For Pierce and Paul",5,2.57731958762887
"13238",2013-11-17,"Slush",11,5.67010309278351
"13239",2013-11-17,"Unknown",8,4.12371134020619
"13240",2013-11-17,"Eligius",21,10.8247422680412
"13241",2013-11-17,"ASICMiner",3,1.54639175257732
"13242",2013-11-17,"EclipseMC",9,4.63917525773196
"13243",2013-11-17,"BitMinter",9,4.63917525773196
"13244",2013-11-17,"500TH Mine",5,2.57731958762887
"13245",2013-11-17,"Itzod",2,1.03092783505155
"13246",2013-11-17,"50BTC.com",1,0.515463917525773
"13247",2013-11-17,"Mineb.tc",3,1.54639175257732
"13248",2013-11-17,"CloudHashing",3,1.54639175257732
"13249",2013-11-17,"Polmine",1,0.515463917525773
"13250",2013-11-17,"BTCDig",1,0.515463917525773
"13251",2013-11-17,"Discus Fish",1,0.515463917525773
"13252",2013-11-18,"BTC Guild",51,27.4193548387097
"13253",2013-11-18,"Slush",6,3.2258064516129
"13254",2013-11-18,"For Pierce and Paul",2,1.0752688172043
"13255",2013-11-18,"CloudHashing",5,2.68817204301075
"13256",2013-11-18,"GHash.IO",52,27.9569892473118
"13257",2013-11-18,"p2Pool",3,1.61290322580645
"13258",2013-11-18,"BitMinter",10,5.37634408602151
"13259",2013-11-18,"Eligius",23,12.3655913978495
"13260",2013-11-18,"Unknown",9,4.83870967741935
"13261",2013-11-18,"Discus Fish",2,1.0752688172043
"13262",2013-11-18,"500TH Mine",10,5.37634408602151
"13263",2013-11-18,"HHTT",3,1.61290322580645
"13264",2013-11-18,"Itzod",3,1.61290322580645
"13265",2013-11-18,"Mineb.tc",2,1.0752688172043
"13266",2013-11-18,"EclipseMC",4,2.1505376344086
"13267",2013-11-18,"Polmine",1,0.537634408602151
"13268",2013-11-19,"BTC Guild",40,25.6410256410256
"13269",2013-11-19,"GHash.IO",35,22.4358974358974
"13270",2013-11-19,"p2Pool",2,1.28205128205128
"13271",2013-11-19,"ASICMiner",3,1.92307692307692
"13272",2013-11-19,"CloudHashing",7,4.48717948717949
"13273",2013-11-19,"500TH Mine",5,3.2051282051282
"13274",2013-11-19,"For Pierce and Paul",5,3.2051282051282
"13275",2013-11-19,"HHTT",1,0.641025641025641
"13276",2013-11-19,"EclipseMC",6,3.84615384615385
"13277",2013-11-19,"Itzod",2,1.28205128205128
"13278",2013-11-19,"Slush",12,7.69230769230769
"13279",2013-11-19,"BitMinter",13,8.33333333333333
"13280",2013-11-19,"GIVE-ME-COINS",1,0.641025641025641
"13281",2013-11-19,"Mineb.tc",1,0.641025641025641
"13282",2013-11-19,"Eligius",16,10.2564102564103
"13283",2013-11-19,"Unknown",3,1.92307692307692
"13284",2013-11-19,"Discus Fish",2,1.28205128205128
"13285",2013-11-19,"Ozcoin",1,0.641025641025641
"13286",2013-11-19,"Triplemining",1,0.641025641025641
"13287",2013-11-20,"BTC Guild",44,27.3291925465839
"13288",2013-11-20,"GHash.IO",41,25.4658385093168
"13289",2013-11-20,"CloudHashing",3,1.86335403726708
"13290",2013-11-20,"Eligius",13,8.07453416149068
"13291",2013-11-20,"For Pierce and Paul",4,2.48447204968944
"13292",2013-11-20,"Slush",14,8.69565217391304
"13293",2013-11-20,"BitMinter",12,7.45341614906832
"13294",2013-11-20,"Mineb.tc",4,2.48447204968944
"13295",2013-11-20,"GIVE-ME-COINS",1,0.62111801242236
"13296",2013-11-20,"Discus Fish",7,4.34782608695652
"13297",2013-11-20,"Bitparking",1,0.62111801242236
"13298",2013-11-20,"500TH Mine",5,3.1055900621118
"13299",2013-11-20,"HHTT",1,0.62111801242236
"13300",2013-11-20,"p2Pool",3,1.86335403726708
"13301",2013-11-20,"Unknown",4,2.48447204968944
"13302",2013-11-20,"EclipseMC",3,1.86335403726708
"13303",2013-11-20,"Itzod",1,0.62111801242236
"13304",2013-11-21,"GHash.IO",38,23.1707317073171
"13305",2013-11-21,"CloudHashing",11,6.70731707317073
"13306",2013-11-21,"Discus Fish",2,1.21951219512195
"13307",2013-11-21,"Eligius",26,15.8536585365854
"13308",2013-11-21,"BTC Guild",34,20.7317073170732
"13309",2013-11-21,"Slush",8,4.8780487804878
"13310",2013-11-21,"ASICMiner",5,3.04878048780488
"13311",2013-11-21,"BitMinter",9,5.48780487804878
"13312",2013-11-21,"Unknown",5,3.04878048780488
"13313",2013-11-21,"p2Pool",4,2.4390243902439
"13314",2013-11-21,"For Pierce and Paul",5,3.04878048780488
"13315",2013-11-21,"500TH Mine",5,3.04878048780488
"13316",2013-11-21,"EclipseMC",2,1.21951219512195
"13317",2013-11-21,"Mineb.tc",3,1.82926829268293
"13318",2013-11-21,"HHTT",2,1.21951219512195
"13319",2013-11-21,"Itzod",1,0.609756097560976
"13320",2013-11-21,"GIVE-ME-COINS",1,0.609756097560976
"13321",2013-11-21,"Bitparking",2,1.21951219512195
"13322",2013-11-21,"Polmine",1,0.609756097560976
"13323",2013-11-22,"GHash.IO",33,22
"13324",2013-11-22,"BTC Guild",38,25.3333333333333
"13325",2013-11-22,"Unknown",8,5.33333333333333
"13326",2013-11-22,"Discus Fish",3,2
"13327",2013-11-22,"Eligius",16,10.6666666666667
"13328",2013-11-22,"BitMinter",7,4.66666666666667
"13329",2013-11-22,"Slush",8,5.33333333333333
"13330",2013-11-22,"EclipseMC",10,6.66666666666667
"13331",2013-11-22,"p2Pool",3,2
"13332",2013-11-22,"ASICMiner",1,0.666666666666667
"13333",2013-11-22,"500TH Mine",6,4
"13334",2013-11-22,"50BTC.com",1,0.666666666666667
"13335",2013-11-22,"Mineb.tc",4,2.66666666666667
"13336",2013-11-22,"CloudHashing",7,4.66666666666667
"13337",2013-11-22,"HHTT",1,0.666666666666667
"13338",2013-11-22,"For Pierce and Paul",4,2.66666666666667
"13339",2013-11-23,"BitMinter",8,4.65116279069767
"13340",2013-11-23,"BTC Guild",56,32.5581395348837
"13341",2013-11-23,"GHash.IO",43,25
"13342",2013-11-23,"CloudHashing",6,3.48837209302326
"13343",2013-11-23,"Slush",7,4.06976744186047
"13344",2013-11-23,"Bitparking",1,0.581395348837209
"13345",2013-11-23,"Eligius",19,11.046511627907
"13346",2013-11-23,"500TH Mine",11,6.3953488372093
"13347",2013-11-23,"Unknown",7,4.06976744186047
"13348",2013-11-23,"Discus Fish",3,1.74418604651163
"13349",2013-11-23,"Mineb.tc",2,1.16279069767442
"13350",2013-11-23,"EclipseMC",4,2.32558139534884
"13351",2013-11-23,"ASICMiner",2,1.16279069767442
"13352",2013-11-23,"HHTT",2,1.16279069767442
"13353",2013-11-23,"p2Pool",1,0.581395348837209
"13354",2013-11-24,"Eligius",23,13.5294117647059
"13355",2013-11-24,"Slush",15,8.82352941176471
"13356",2013-11-24,"BTC Guild",45,26.4705882352941
"13357",2013-11-24,"For Pierce and Paul",3,1.76470588235294
"13358",2013-11-24,"GHash.IO",42,24.7058823529412
"13359",2013-11-24,"CloudHashing",6,3.52941176470588
"13360",2013-11-24,"Mineb.tc",3,1.76470588235294
"13361",2013-11-24,"BitMinter",9,5.29411764705882
"13362",2013-11-24,"500TH Mine",13,7.64705882352941
"13363",2013-11-24,"Discus Fish",1,0.588235294117647
"13364",2013-11-24,"ASICMiner",2,1.17647058823529
"13365",2013-11-24,"Itzod",1,0.588235294117647
"13366",2013-11-24,"Unknown",5,2.94117647058824
"13367",2013-11-24,"p2Pool",1,0.588235294117647
"13368",2013-11-24,"EclipseMC",1,0.588235294117647
"13369",2013-11-25,"Discus Fish",5,2.97619047619048
"13370",2013-11-25,"BTC Guild",48,28.5714285714286
"13371",2013-11-25,"GHash.IO",52,30.952380952381
"13372",2013-11-25,"Unknown",5,2.97619047619048
"13373",2013-11-25,"Eligius",14,8.33333333333333
"13374",2013-11-25,"Slush",9,5.35714285714286
"13375",2013-11-25,"BitMinter",5,2.97619047619048
"13376",2013-11-25,"ASICMiner",2,1.19047619047619
